# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  4.48899711518756739E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.20000000000000018E-01
       0      1  4.57532398278732888E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.30000000000000027E-01
       0      1  4.66165085038708948E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.40000000000000036E-01
       0      1  4.74797771798685098E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.50000000000000044E-01
       0      1  4.83430458558661247E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.60000000000000053E-01
       0      1  4.92063145318637130E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.69999999999999951E-01
       0      1  5.00695832078613279E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.79999999999999960E-01
       0      1  5.09328518838589428E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.89999999999999969E-01
       0      1  5.17961205598565488E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  5.99999999999999978E-01
       0      1  5.26593892358541549E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.09999999999999987E-01
       0      1  5.35226579118517698E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.19999999999999996E-01
       0      1  5.43859265878493670E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.30000000000000004E-01
       0      1  5.52491952638469908E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.40000000000000013E-01
       0      1  5.61124639398446057E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.50000000000000022E-01
       0      1  5.69757326158422028E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.60000000000000031E-01
       0      1  5.78390012918398178E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.70000000000000040E-01
       0      1  5.87022699678374327E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.80000000000000049E-01
       0      1  5.95655386438350298E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.89999999999999947E-01
       0      1  6.04288073198326359E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  6.99999999999999956E-01
       0      1  6.12920759958302508E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.09999999999999964E-01
       0      1  6.21553446718278568E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.19999999999999973E-01
       0      1  6.30186133478254629E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.29999999999999982E-01
       0      1  6.38818820238230867E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.39999999999999991E-01
       0      1  6.47451506998206927E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.50000000000000000E-01
       0      1  6.56084193758182987E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.60000000000000009E-01
       0      1  6.64716880518159048E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.70000000000000018E-01
       0      1  6.73349567278135108E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.80000000000000027E-01
       0      1  6.81982254038111346E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  7.90000000000000036E-01
       0      1  6.90614940798087407E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.00000000000000044E-01
       0      1  6.99247627558063467E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.10000000000000053E-01
       0      1  7.07880314318039527E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.19999999999999951E-01
       0      1  7.16513001078015677E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.29999999999999960E-01
       0      1  7.25145687837991737E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.39999999999999969E-01
       0      1  7.33778374597967709E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.49999999999999978E-01
       0      1  7.42411061357943858E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.59999999999999987E-01
       0      1  7.51043748117920007E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.69999999999999996E-01
       0      1  7.59676434877896156E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.80000000000000004E-01
       0      1  7.68309121637872217E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  8.90000000000000013E-01
       0      1  7.76941808397848277E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.00000000000000022E-01
       0      1  7.85574495157824337E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.10000000000000031E-01
       0      1  7.94207181917800487E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.20000000000000040E-01
       0      1  8.02839868677776636E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.30000000000000049E-01
       0      1  8.11472555437752696E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.39999999999999947E-01
       0      1  8.20105242197728757E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.49999999999999956E-01
       0      1  8.28737928957704817E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.59999999999999964E-01
       0      1  8.37370615717680700E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.69999999999999973E-01
       0      1  8.46003302477657115E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.79999999999999982E-01
       0      1  8.54635989237633176E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  9.89999999999999991E-01
       0      1  8.63268675997609236E+00  2.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.00000000000000000E+00
