# PIMCID: 234567891
#  nodes  elems                 w             thick             young           poisson            radius          pressure
       0      1  5.30333740010279983E-02  7.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  5.08541986081156028E-02  7.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.87927980578790471E-02  7.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.68413221380814884E-02  7.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.49925402597497678E-02  7.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.32397851410599512E-02  7.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  4.15769022657331080E-02  7.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.99982044582720825E-02  7.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.84984310005535707E-02  7.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.70727107853162721E-02  8.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.57165290635873614E-02  8.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.44256973964429044E-02  8.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.31963264678664105E-02  8.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.20248014558395661E-02  8.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  3.09077596940068103E-02  8.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.98420703870129859E-02  8.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.88248161695268401E-02  8.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.78532763225516726E-02  8.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.69249114813302909E-02  8.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.60373496873551880E-02  9.00000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.51883736530226533E-02  9.10000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.43759091216018894E-02  9.20000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.35980142176694350E-02  9.30000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.28528696941934020E-02  9.40000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.21387699922226955E-02  9.50000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.14541150377987704E-02  9.60000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.07974027083982251E-02  9.70000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  2.01672219080505713E-02  9.80000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.95622461963600204E-02  9.90000000000000000E+01  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
       0      1  1.89812279220819315E-02  1.00000000000000000E+02  2.03943241999999991E+04  2.89999999999999980E-01  2.50000000000000000E+02  1.40720800000000007E-01
